txn_id,timestamp,amount,bank,hour,previous_failures,is_subscription,days_since_last_success,failure_reason,would_retry_succeed
txn_376393,2026-08-05T01:36:41.593733,35.18,Axis,19,2,0,27,bank_timeout,0
txn_778145,2026-08-19T01:36:41.593772,310.64,ICICI,10,2,0,31,insufficient_funds,1
txn_865820,2026-08-07T01:36:41.593811,475.16,Axis,2,2,0,18,bank_timeout,1
txn_211776,2026-08-24T01:36:41.593848,248.52,Axis,20,0,1,11,network_error,1
txn_880427,2026-08-13T01:36:41.593886,196.87,SBI,17,0,0,23,insufficient_funds,1
txn_125938,2026-08-08T01:36:41.593924,1711.24,ICICI,20,0,0,5,insufficient_funds,1
txn_623225,2026-08-13T01:36:41.593962,656.78,ICICI,11,2,1,2,insufficient_funds,1
txn_105636,2026-08-26T01:36:41.594001,121.97,Axis,15,0,1,73,bank_timeout,0
txn_894878,2026-08-22T01:36:41.594039,782.75,Kotak,13,0,0,7,otp_failed,0
txn_450036,2026-07-23T01:36:41.594077,1407.5,Axis,20,0,0,26,issuer_down,0
txn_321439,2026-08-04T01:36:41.594115,400.31,YesBank,3,2,1,25,insufficient_funds,0
txn_782465,2026-08-03T01:36:41.594153,436.64,Axis,8,1,1,54,risk_block,1
txn_974802,2026-08-27T01:36:41.594191,189.89,ICICI,5,0,0,56,risk_block,0
txn_257699,2026-08-06T01:36:41.594228,2674.53,SBI,14,1,0,54,insufficient_funds,1
txn_729674,2026-08-02T01:36:41.594266,2486.49,HDFC,22,0,1,67,risk_block,0
txn_914107,2026-07-26T01:36:41.594304,1526.15,YesBank,22,0,0,41,insufficient_funds,1
txn_353017,2026-07-30T01:36:41.594341,238.27,ICICI,16,0,0,35,risk_block,0
txn_399479,2026-07-28T01:36:41.594379,135.0,IDFC,21,0,0,68,card_expired,1
txn_266991,2026-08-24T01:36:41.594418,447.69,IDFC,14,4,0,55,issuer_down,1
txn_596753,2026-08-25T01:36:41.594455,667.42,IDFC,3,3,0,30,issuer_down,1
txn_540847,2026-07-31T01:36:41.594493,59.82,IDFC,11,0,1,53,insufficient_funds,0
txn_808669,2026-08-01T01:36:41.594531,2405.75,Kotak,14,0,1,19,bank_timeout,1
txn_366294,2026-08-27T01:36:41.594568,1695.44,Kotak,11,0,0,68,bank_timeout,0
txn_310047,2026-08-16T01:36:41.594606,284.98,ICICI,8,0,1,10,insufficient_funds,1
txn_414941,2026-08-06T01:36:41.594643,806.15,IDFC,13,0,0,9,insufficient_funds,1
txn_411741,2026-08-08T01:36:41.594681,352.6,Axis,7,0,0,50,insufficient_funds,0
txn_897157,2026-08-12T01:36:41.594719,644.1,HDFC,0,2,0,56,issuer_down,1
txn_173568,2026-09-05T01:36:41.594756,104.53,Axis,4,0,0,70,issuer_down,0
txn_325121,2026-08-16T01:36:41.594794,2196.38,SBI,8,0,1,55,insufficient_funds,1
txn_647026,2026-08-30T01:36:41.594832,857.35,IDFC,15,3,0,73,insufficient_funds,0
txn_126128,2026-09-01T01:36:41.594873,4684.49,SBI,19,2,0,2,card_expired,0
txn_794245,2026-08-12T01:36:41.594940,2223.61,IDFC,17,0,0,39,bank_timeout,1
txn_158123,2026-08-19T01:36:41.594992,598.34,Kotak,8,0,0,69,card_expired,0
txn_278446,2026-08-09T01:36:41.595035,2074.42,HDFC,23,2,0,1,bank_timeout,1
txn_331226,2026-08-05T01:36:41.595077,2768.16,YesBank,18,0,1,49,otp_failed,1
txn_312986,2026-07-29T01:36:41.595117,554.38,YesBank,6,0,0,46,insufficient_funds,0
txn_745832,2026-08-29T01:36:41.595157,412.39,YesBank,1,0,0,38,bank_timeout,1
txn_442424,2026-08-09T01:36:41.595196,1043.58,IDFC,18,3,0,30,network_error,0
txn_966304,2026-08-30T01:36:41.595234,816.84,YesBank,22,0,0,55,insufficient_funds,1
txn_393313,2026-08-27T01:36:41.595273,74.05,HDFC,11,3,1,42,bank_timeout,0
txn_440281,2026-08-03T01:36:41.595312,6132.98,HDFC,3,0,0,34,insufficient_funds,0
txn_882409,2026-09-03T01:36:41.595350,871.59,Axis,14,0,1,32,insufficient_funds,1
txn_804133,2026-08-18T01:36:41.595388,583.61,HDFC,6,0,1,10,insufficient_funds,1
txn_428634,2026-08-02T01:36:41.595426,268.75,Kotak,9,0,0,21,bank_timeout,0
txn_723756,2026-08-10T01:36:41.595465,310.59,YesBank,2,0,0,40,insufficient_funds,0
txn_244179,2026-08-09T01:36:41.595503,1297.97,YesBank,16,0,0,2,insufficient_funds,1
txn_373958,2026-08-24T01:36:41.595545,1806.25,IDFC,10,2,0,58,issuer_down,0
txn_758767,2026-07-23T01:36:41.595621,1337.05,HDFC,20,1,0,74,insufficient_funds,0
txn_350694,2026-07-23T01:36:41.595662,3947.46,Kotak,23,1,1,67,insufficient_funds,1
txn_204843,2026-08-30T01:36:41.595701,702.55,ICICI,5,0,0,57,insufficient_funds,0
txn_840686,2026-08-08T01:36:41.595740,392.27,YesBank,22,0,1,2,issuer_down,1
txn_737300,2026-07-31T01:36:41.595779,87.78,Kotak,16,1,0,5,insufficient_funds,0
txn_849211,2026-09-04T01:36:41.595817,96.61,ICICI,14,0,1,16,insufficient_funds,1
txn_263004,2026-08-10T01:36:41.595863,339.22,YesBank,12,0,0,53,insufficient_funds,0
txn_136404,2026-08-22T01:36:41.595903,1712.13,ICICI,6,0,0,38,bank_timeout,0
txn_588195,2026-09-03T01:36:41.595941,123.31,ICICI,15,0,1,54,risk_block,0
txn_792289,2026-08-10T01:36:41.595981,984.37,SBI,0,4,0,21,bank_timeout,1
txn_360710,2026-09-05T01:36:41.596041,2397.96,Axis,10,1,1,63,insufficient_funds,0
txn_232283,2026-07-30T01:36:41.596096,527.72,SBI,18,0,0,64,network_error,0
txn_477218,2026-08-27T01:36:41.596153,1464.44,Kotak,9,0,0,49,bank_timeout,0
txn_109472,2026-08-21T01:36:41.596197,1791.63,Kotak,12,1,0,26,bank_timeout,1
txn_143162,2026-07-30T01:36:41.596236,1050.51,Kotak,2,2,1,55,card_expired,0
txn_916117,2026-08-16T01:36:41.596276,11104.42,YesBank,13,3,0,71,insufficient_funds,1
txn_785852,2026-08-21T01:36:41.596371,627.46,Axis,7,2,0,9,insufficient_funds,0
txn_219156,2026-08-04T01:36:41.596411,467.31,Kotak,21,3,0,28,insufficient_funds,1
txn_914299,2026-08-29T01:36:41.596450,813.33,HDFC,8,0,1,29,otp_failed,0
txn_610874,2026-09-05T01:36:41.596488,1458.64,IDFC,9,0,0,46,bank_timeout,0
txn_264404,2026-09-04T01:36:41.596525,2040.56,IDFC,9,0,0,67,risk_block,0
txn_947056,2026-09-05T01:36:41.596563,747.85,ICICI,11,1,0,24,insufficient_funds,0
txn_236149,2026-07-24T01:36:41.596601,336.55,Kotak,19,3,0,3,otp_failed,1
txn_344942,2026-08-21T01:36:41.596639,587.47,IDFC,9,1,0,16,otp_failed,1
txn_970793,2026-08-26T01:36:41.596677,309.48,IDFC,1,1,1,68,bank_timeout,1
txn_675648,2026-07-31T01:36:41.596715,203.92,ICICI,17,1,0,3,insufficient_funds,0
txn_282047,2026-08-09T01:36:41.596753,201.18,IDFC,1,2,0,4,risk_block,0
txn_822496,2026-09-01T01:36:41.596791,36.46,SBI,15,2,0,55,insufficient_funds,1
txn_242003,2026-08-19T01:36:41.596829,3994.36,SBI,21,0,1,53,card_expired,0
txn_101620,2026-08-20T01:36:41.596866,2474.95,YesBank,1,1,1,47,bank_timeout,1
txn_550400,2026-08-02T01:36:41.596904,160.09,Axis,18,2,1,2,otp_failed,0
txn_189846,2026-08-25T01:36:41.596942,367.14,SBI,19,0,0,16,bank_timeout,1
txn_419849,2026-08-28T01:36:41.596980,416.78,SBI,4,1,1,74,issuer_down,0
txn_294716,2026-08-22T01:36:41.597018,363.97,ICICI,8,0,0,25,insufficient_funds,0
txn_388642,2026-07-26T01:36:41.597055,6686.67,Kotak,3,1,0,44,network_error,0
txn_284100,2026-08-29T01:36:41.597093,465.68,ICICI,15,4,0,68,card_expired,0
txn_558365,2026-09-03T01:36:41.597131,949.57,Axis,1,2,0,31,bank_timeout,1
txn_508294,2026-07-24T01:36:41.597168,446.31,SBI,8,0,1,46,card_expired,0
txn_653006,2026-09-04T01:36:41.597206,356.49,SBI,22,0,0,41,risk_block,0
txn_245693,2026-08-30T01:36:41.597243,259.16,Kotak,9,1,1,43,bank_timeout,0
txn_883924,2026-08-31T01:36:41.597282,197.85,IDFC,5,1,0,3,bank_timeout,0
txn_400589,2026-07-24T01:36:41.597320,937.17,ICICI,11,0,0,18,insufficient_funds,1
txn_224232,2026-08-17T01:36:41.597357,2382.01,YesBank,20,0,0,30,card_expired,0
txn_411997,2026-08-18T01:36:41.597395,1614.3,SBI,14,0,1,27,insufficient_funds,0
txn_567310,2026-08-21T01:36:41.597432,2219.55,ICICI,9,1,1,33,bank_timeout,0
txn_791150,2026-08-24T01:36:41.597470,874.86,Axis,7,0,0,69,risk_block,0
txn_529199,2026-08-24T01:36:41.597508,2263.34,Axis,0,1,0,18,insufficient_funds,0
txn_710961,2026-08-10T01:36:41.597575,597.36,HDFC,16,1,1,46,network_error,1
txn_966453,2026-08-31T01:36:41.597616,725.66,HDFC,7,1,0,62,insufficient_funds,0
txn_756884,2026-08-28T01:36:41.597655,1316.48,YesBank,21,2,0,50,issuer_down,1
txn_755337,2026-08-31T01:36:41.597694,587.75,IDFC,19,0,1,51,issuer_down,1
txn_670819,2026-09-01T01:36:41.597732,2428.45,SBI,2,0,0,5,issuer_down,1
txn_551989,2026-08-01T01:36:41.597771,133.92,HDFC,17,0,0,37,insufficient_funds,0
txn_649633,2026-08-13T01:36:41.597810,913.92,IDFC,9,3,0,49,issuer_down,1
txn_439711,2026-08-12T01:36:41.597848,1750.16,IDFC,1,1,1,26,issuer_down,1
txn_561823,2026-07-24T01:36:41.597886,1377.77,YesBank,22,0,0,27,issuer_down,1
txn_249805,2026-08-15T01:36:41.597923,793.33,Axis,12,1,1,3,network_error,0
txn_523041,2026-07-28T01:36:41.597962,75.5,IDFC,0,0,0,60,insufficient_funds,1
txn_487932,2026-08-17T01:36:41.598000,1878.71,HDFC,2,0,0,58,insufficient_funds,0
txn_199122,2026-09-01T01:36:41.598038,262.6,ICICI,1,1,0,41,insufficient_funds,0
txn_632245,2026-07-29T01:36:41.598077,600.64,Kotak,18,1,0,35,card_expired,0
txn_551067,2026-08-21T01:36:41.598118,1348.5,SBI,20,3,0,33,insufficient_funds,1
txn_804253,2026-08-13T01:36:41.598156,312.43,ICICI,19,0,1,39,issuer_down,0
txn_472949,2026-08-21T01:36:41.598194,541.64,ICICI,22,0,0,15,insufficient_funds,0
txn_418774,2026-08-21T01:36:41.598275,258.52,HDFC,9,2,0,7,card_expired,1
txn_487128,2026-07-25T01:36:41.598314,208.68,Kotak,22,2,0,33,otp_failed,0
txn_435510,2026-08-04T01:36:41.598351,525.99,HDFC,13,1,0,53,card_expired,0
txn_424809,2026-08-13T01:36:41.598389,421.54,HDFC,21,1,0,34,bank_timeout,1
txn_953415,2026-08-25T01:36:41.598427,2049.04,Kotak,10,0,0,7,bank_timeout,1
txn_862945,2026-08-28T01:36:41.598467,1784.87,SBI,3,0,0,6,bank_timeout,0
txn_723813,2026-07-23T01:36:41.598506,168.86,Axis,20,0,0,70,insufficient_funds,0
txn_327600,2026-08-23T01:36:41.598544,414.52,YesBank,6,0,1,59,issuer_down,1
txn_218637,2026-08-19T01:36:41.598582,930.35,Axis,15,0,0,25,bank_timeout,1
txn_929374,2026-08-26T01:36:41.598619,593.4,SBI,7,0,0,30,insufficient_funds,1
txn_225604,2026-08-22T01:36:41.598657,1491.99,IDFC,16,2,0,19,insufficient_funds,1
txn_668178,2026-08-26T01:36:41.598695,487.81,Axis,1,1,0,50,insufficient_funds,0
txn_329937,2026-08-23T01:36:41.598733,781.98,Axis,23,4,1,11,otp_failed,1
txn_272106,2026-07-29T01:36:41.598771,7008.73,SBI,10,1,0,53,risk_block,0
txn_745099,2026-08-05T01:36:41.598808,469.76,HDFC,20,1,1,48,network_error,1
txn_493056,2026-08-29T01:36:41.598846,292.55,Axis,13,0,0,35,insufficient_funds,1
txn_784643,2026-08-25T01:36:41.598883,145.75,SBI,16,0,1,6,card_expired,0
txn_930445,2026-08-31T01:36:41.598924,317.85,IDFC,16,0,0,14,insufficient_funds,0
txn_241002,2026-08-15T01:36:41.598963,207.43,SBI,23,0,0,24,insufficient_funds,0
txn_566389,2026-07-26T01:36:41.599001,368.62,Axis,11,0,0,71,bank_timeout,0
txn_663508,2026-08-29T01:36:41.599038,311.81,SBI,19,3,0,24,risk_block,0
txn_197469,2026-07-29T01:36:41.599077,439.68,IDFC,14,0,1,7,otp_failed,1
txn_719330,2026-07-24T01:36:41.599114,352.61,Axis,13,0,1,25,risk_block,0
txn_876646,2026-08-03T01:36:41.599151,386.62,Axis,18,1,0,67,bank_timeout,1
txn_704019,2026-08-23T01:36:41.599189,183.54,ICICI,18,1,1,41,insufficient_funds,0
txn_616379,2026-08-16T01:36:41.599227,556.27,IDFC,14,0,0,63,bank_timeout,1
txn_638065,2026-08-26T01:36:41.599267,244.58,SBI,14,4,1,30,risk_block,1
txn_318980,2026-08-04T01:36:41.599425,401.56,Axis,1,3,0,74,risk_block,0
txn_778387,2026-08-04T01:36:41.599472,1517.64,IDFC,5,0,1,19,bank_timeout,1
txn_932821,2026-08-17T01:36:41.599517,185.68,HDFC,7,3,0,35,issuer_down,1
txn_421199,2026-08-29T01:36:41.599563,501.54,ICICI,2,0,0,24,bank_timeout,1
txn_942000,2026-08-04T01:36:41.599602,632.7,YesBank,5,1,0,40,bank_timeout,1
txn_875372,2026-08-16T01:36:41.599640,501.55,IDFC,13,1,0,9,bank_timeout,1
txn_362512,2026-07-27T01:36:41.599679,334.24,YesBank,23,1,0,20,bank_timeout,1
txn_825155,2026-07-29T01:36:41.599717,462.94,SBI,10,0,0,49,issuer_down,1
txn_498750,2026-07-30T01:36:41.599755,244.52,HDFC,23,1,1,12,insufficient_funds,0
txn_890073,2026-08-08T01:36:41.599798,505.58,SBI,22,0,0,22,bank_timeout,1
txn_156747,2026-08-20T01:36:41.599851,444.97,ICICI,7,3,1,55,insufficient_funds,0
txn_346222,2026-08-04T01:36:41.599921,2879.82,ICICI,12,1,0,60,bank_timeout,1
txn_167300,2026-07-25T01:36:41.599966,1007.9,HDFC,22,3,1,25,insufficient_funds,0
txn_627938,2026-07-23T01:36:41.600008,1699.5,YesBank,4,0,1,47,bank_timeout,1
txn_816442,2026-08-29T01:36:41.600048,1312.0,YesBank,7,0,1,42,bank_timeout,1
txn_118807,2026-08-29T01:36:41.600087,348.26,IDFC,9,0,0,20,issuer_down,1
txn_872783,2026-08-25T01:36:41.600126,689.48,HDFC,3,0,0,17,insufficient_funds,1
txn_435863,2026-09-01T01:36:41.600165,74.82,HDFC,6,1,0,43,insufficient_funds,1
txn_431065,2026-08-08T01:36:41.600204,1141.39,YesBank,10,0,0,70,card_expired,0
txn_663889,2026-08-03T01:36:41.600243,117.55,YesBank,13,1,0,20,insufficient_funds,0
txn_935544,2026-09-03T01:36:41.600282,591.19,IDFC,21,1,0,62,card_expired,0
txn_901619,2026-08-19T01:36:41.600320,1022.77,SBI,5,1,1,30,issuer_down,1
txn_907400,2026-08-03T01:36:41.600358,397.44,YesBank,16,1,0,10,bank_timeout,0
txn_172178,2026-08-18T01:36:41.600396,1666.6,Axis,4,1,0,40,card_expired,0
txn_112336,2026-08-01T01:36:41.600434,566.55,SBI,6,0,0,10,otp_failed,1
txn_114429,2026-08-30T01:36:41.600472,95.47,Kotak,4,2,0,7,bank_timeout,0
txn_413572,2026-07-29T01:36:41.600509,570.79,SBI,8,0,1,57,insufficient_funds,1
txn_307374,2026-08-26T01:36:41.600547,251.9,HDFC,11,0,0,62,network_error,0
txn_267442,2026-08-30T01:36:41.600585,1314.69,Kotak,1,3,0,37,issuer_down,1
txn_592134,2026-08-18T01:36:41.600623,2580.83,YesBank,7,2,0,70,insufficient_funds,1
txn_946278,2026-08-28T01:36:41.600661,1318.09,IDFC,1,1,0,57,issuer_down,1
txn_745568,2026-08-24T01:36:41.600698,847.13,HDFC,0,1,0,18,otp_failed,0
txn_516740,2026-08-11T01:36:41.600736,83.84,SBI,17,0,0,17,insufficient_funds,0
txn_346476,2026-07-31T01:36:41.600773,514.76,Kotak,16,0,0,5,insufficient_funds,0
txn_932119,2026-08-17T01:36:41.600811,2180.84,IDFC,19,0,0,21,issuer_down,0
txn_996977,2026-08-15T01:36:41.600848,263.41,Kotak,7,1,1,66,otp_failed,1
txn_912002,2026-08-23T01:36:41.600886,259.3,HDFC,4,0,1,24,risk_block,0
txn_612447,2026-08-26T01:36:41.600925,45.71,Axis,11,3,0,49,risk_block,0
txn_141708,2026-07-31T01:36:41.600962,39.71,ICICI,10,2,1,43,insufficient_funds,1
txn_642770,2026-08-13T01:36:41.601000,5246.54,YesBank,0,0,1,25,bank_timeout,1
txn_950187,2026-07-26T01:36:41.601038,475.28,YesBank,2,1,1,36,bank_timeout,1
txn_564535,2026-08-28T01:36:41.601075,226.96,ICICI,6,0,1,31,risk_block,0
txn_805591,2026-08-26T01:36:41.601112,726.99,HDFC,9,0,1,3,risk_block,0
txn_121390,2026-08-19T01:36:41.601150,1450.58,IDFC,12,2,1,47,network_error,1
txn_246826,2026-09-05T01:36:41.601187,71.12,ICICI,7,1,0,71,bank_timeout,1
txn_492515,2026-08-25T01:36:41.601225,141.11,ICICI,23,0,0,20,otp_failed,1
txn_314223,2026-08-13T01:36:41.601263,301.47,YesBank,0,1,1,24,network_error,1
txn_723538,2026-08-02T01:36:41.601300,978.07,Kotak,23,2,0,38,risk_block,0
txn_351881,2026-08-23T01:36:41.601340,1936.89,ICICI,21,0,0,43,insufficient_funds,0
txn_362199,2026-07-26T01:36:41.601378,190.99,Axis,14,0,0,42,otp_failed,0
txn_423923,2026-08-18T01:36:41.601416,1128.05,IDFC,6,0,0,34,network_error,0
txn_643910,2026-08-28T01:36:41.601453,98.38,Axis,7,0,0,22,insufficient_funds,1
txn_103196,2026-08-20T01:36:41.601491,991.76,IDFC,6,0,0,37,issuer_down,0
txn_958811,2026-08-19T01:36:41.601528,259.39,ICICI,21,0,0,33,network_error,1
txn_201551,2026-08-04T01:36:41.601565,583.2,Axis,4,1,1,18,network_error,1
txn_530779,2026-08-22T01:36:41.601603,500.42,ICICI,18,2,0,10,issuer_down,1
txn_959004,2026-08-04T01:36:41.601640,633.08,IDFC,6,0,1,6,risk_block,0
txn_580675,2026-08-22T01:36:41.601677,207.32,SBI,5,0,1,62,issuer_down,0
txn_302268,2026-08-19T01:36:41.601720,233.18,Kotak,3,1,0,51,bank_timeout,0
txn_646707,2026-08-27T01:36:41.601758,210.52,ICICI,9,0,0,21,card_expired,0
txn_198843,2026-08-06T01:36:41.601795,737.86,IDFC,9,0,0,1,otp_failed,1
txn_155612,2026-08-06T01:36:41.601833,1895.13,IDFC,15,0,0,13,risk_block,0
txn_214560,2026-09-02T01:36:41.601870,784.28,ICICI,4,0,0,20,network_error,1
txn_709557,2026-08-31T01:36:41.601908,2262.14,Axis,21,3,0,74,network_error,0
txn_361677,2026-09-01T01:36:41.601945,196.37,HDFC,20,0,1,15,card_expired,0
txn_968152,2026-08-27T01:36:41.601982,634.28,ICICI,18,0,0,43,issuer_down,0
txn_942329,2026-07-29T01:36:41.602020,667.9,YesBank,18,2,0,61,risk_block,1
txn_664376,2026-07-28T01:36:41.602057,3523.51,HDFC,18,2,0,63,risk_block,0
txn_109921,2026-08-21T01:36:41.602095,135.4,YesBank,18,2,0,23,otp_failed,1
txn_563144,2026-09-04T01:36:41.602132,2658.04,HDFC,12,0,0,32,bank_timeout,0
txn_107086,2026-08-26T01:36:41.602170,565.03,ICICI,4,1,0,55,card_expired,0
txn_638562,2026-08-08T01:36:41.602207,147.97,YesBank,5,0,1,35,bank_timeout,1
txn_717752,2026-08-18T01:36:41.602245,499.46,ICICI,16,2,1,42,otp_failed,0
txn_167421,2026-08-16T01:36:41.602282,1198.33,Axis,7,1,0,17,otp_failed,1
txn_463435,2026-08-10T01:36:41.602319,749.12,YesBank,10,1,0,44,risk_block,0
txn_354767,2026-08-11T01:36:41.602357,1129.62,Kotak,19,1,0,73,bank_timeout,1
txn_568349,2026-08-15T01:36:41.602394,311.04,Axis,18,0,0,58,risk_block,0
txn_222013,2026-08-24T01:36:41.602431,449.71,Kotak,8,2,0,15,risk_block,0
txn_479056,2026-07-25T01:36:41.602469,298.6,SBI,7,0,0,16,risk_block,0
txn_699830,2026-08-23T01:36:41.602506,1329.11,HDFC,18,0,1,15,network_error,1
txn_289400,2026-08-13T01:36:41.602543,224.75,ICICI,13,1,0,44,bank_timeout,0
txn_803288,2026-08-14T01:36:41.602580,484.1,HDFC,18,0,0,72,bank_timeout,1
txn_732529,2026-07-27T01:36:41.602618,353.89,Kotak,19,2,0,3,insufficient_funds,0
txn_920848,2026-09-01T01:36:41.602655,2070.47,ICICI,2,1,1,65,insufficient_funds,1
txn_169672,2026-07-29T01:36:41.602692,293.09,Kotak,14,1,0,30,insufficient_funds,1
txn_974290,2026-08-20T01:36:41.602729,2175.75,ICICI,1,1,0,16,insufficient_funds,1
txn_652355,2026-07-27T01:36:41.602767,2395.35,IDFC,18,2,0,43,otp_failed,0
txn_614031,2026-07-31T01:36:41.602805,750.71,ICICI,3,1,0,12,issuer_down,0
txn_506879,2026-08-23T01:36:41.602842,389.33,Kotak,10,1,0,62,insufficient_funds,0
txn_481448,2026-08-07T01:36:41.602879,1182.85,HDFC,16,0,1,5,bank_timeout,1
txn_350319,2026-08-23T01:36:41.602917,750.25,YesBank,13,2,1,16,insufficient_funds,1
txn_364546,2026-08-14T01:36:41.602954,456.27,Kotak,23,0,0,72,bank_timeout,1
txn_741760,2026-08-11T01:36:41.602992,215.09,Axis,13,0,0,65,insufficient_funds,0
txn_305463,2026-07-23T01:36:41.603029,77.08,HDFC,6,0,1,13,card_expired,0
txn_965630,2026-07-24T01:36:41.603066,2091.12,IDFC,9,0,0,52,otp_failed,0
txn_137067,2026-08-23T01:36:41.603104,3033.1,ICICI,4,2,0,38,bank_timeout,0
txn_581947,2026-08-07T01:36:41.603142,677.94,Axis,14,0,0,10,card_expired,0
txn_770088,2026-07-29T01:36:41.603179,974.52,Kotak,22,0,1,52,otp_failed,1
txn_217408,2026-08-21T01:36:41.603220,1202.92,IDFC,12,0,0,24,risk_block,1
txn_304829,2026-07-29T01:36:41.603258,3846.19,YesBank,16,0,0,71,issuer_down,1
txn_825356,2026-08-16T01:36:41.603295,1218.0,Kotak,19,0,0,15,otp_failed,1
txn_497693,2026-08-22T01:36:41.603333,2075.04,HDFC,19,1,0,64,risk_block,0
txn_652631,2026-08-31T01:36:41.603371,228.05,Axis,1,0,1,51,otp_failed,1
txn_697202,2026-08-13T01:36:41.603411,1729.65,YesBank,23,2,1,51,bank_timeout,0
txn_727395,2026-08-27T01:36:41.603449,781.99,ICICI,11,0,0,68,bank_timeout,0
txn_168122,2026-08-12T01:36:41.603605,594.22,HDFC,2,1,0,49,bank_timeout,0
txn_869362,2026-08-11T01:36:41.603704,1389.0,IDFC,2,1,0,51,bank_timeout,1
txn_348018,2026-08-06T01:36:41.603745,1388.45,IDFC,9,0,1,30,bank_timeout,1
txn_541144,2026-08-20T01:36:41.603888,1171.79,ICICI,22,0,0,38,otp_failed,1
txn_381941,2026-08-09T01:36:41.603938,533.96,Axis,6,3,1,13,insufficient_funds,1
txn_446997,2026-08-23T01:36:41.603982,507.55,Kotak,6,0,0,31,bank_timeout,1
txn_181060,2026-07-30T01:36:41.604024,586.04,ICICI,14,3,1,71,risk_block,0
txn_120874,2026-08-27T01:36:41.604066,582.74,IDFC,0,2,1,1,network_error,0
txn_555040,2026-08-31T01:36:41.604106,292.95,SBI,16,0,0,21,bank_timeout,1
txn_137361,2026-08-20T01:36:41.604147,430.05,IDFC,4,0,0,64,insufficient_funds,0
txn_607450,2026-08-09T01:36:41.604187,48.17,YesBank,20,0,1,33,risk_block,1
txn_585375,2026-08-31T01:36:41.604228,162.71,YesBank,16,3,1,56,network_error,0
txn_561212,2026-09-04T01:36:41.604267,1041.73,HDFC,0,0,0,3,insufficient_funds,0
txn_990936,2026-09-02T01:36:41.604307,1032.74,YesBank,3,0,0,60,issuer_down,0
txn_305591,2026-08-21T01:36:41.604347,2098.13,HDFC,17,0,0,33,bank_timeout,1
txn_767861,2026-08-27T01:36:41.604386,279.68,HDFC,21,0,0,61,insufficient_funds,0
txn_686831,2026-08-30T01:36:41.604426,4784.4,Kotak,11,1,0,53,insufficient_funds,0
txn_277946,2026-07-31T01:36:41.604465,2330.97,IDFC,16,0,0,22,risk_block,0
txn_345840,2026-07-23T01:36:41.604505,624.72,YesBank,16,0,0,26,insufficient_funds,0
txn_789317,2026-08-16T01:36:41.604544,1698.37,IDFC,23,0,0,43,network_error,1
txn_984807,2026-07-25T01:36:41.604583,1792.65,Kotak,8,1,0,16,otp_failed,0
txn_421516,2026-07-28T01:36:41.604736,99.9,HDFC,6,0,0,13,risk_block,1
txn_642112,2026-08-30T01:36:41.604779,301.93,YesBank,17,2,0,31,insufficient_funds,0
txn_896266,2026-08-28T01:36:41.604825,536.75,YesBank,13,1,0,19,insufficient_funds,1
txn_466338,2026-08-13T01:36:41.604909,623.96,ICICI,16,1,0,69,risk_block,0
txn_895818,2026-09-03T01:36:41.604953,876.78,ICICI,3,0,0,21,bank_timeout,1
txn_296211,2026-09-02T01:36:41.604994,171.33,Kotak,16,0,1,69,insufficient_funds,0
txn_817278,2026-07-24T01:36:41.605034,3672.16,ICICI,14,2,1,1,card_expired,0
txn_896505,2026-09-02T01:36:41.605074,742.2,HDFC,2,1,1,33,insufficient_funds,0
txn_273790,2026-08-16T01:36:41.605114,3213.28,HDFC,21,1,1,23,insufficient_funds,0
txn_515547,2026-09-03T01:36:41.605154,434.6,ICICI,8,0,0,11,network_error,0
txn_341504,2026-08-24T01:36:41.605280,139.71,SBI,13,0,0,57,insufficient_funds,0
txn_245093,2026-08-06T01:36:41.605364,362.69,YesBank,16,2,1,39,bank_timeout,0
txn_628058,2026-08-03T01:36:41.605435,626.04,YesBank,0,0,0,74,bank_timeout,1
txn_528734,2026-08-15T01:36:41.605547,1893.9,HDFC,18,0,0,69,issuer_down,0
txn_420974,2026-09-02T01:36:41.605646,235.42,Axis,17,0,0,69,network_error,0
txn_909471,2026-08-11T01:36:41.605901,1043.65,ICICI,4,0,0,26,risk_block,0
txn_399840,2026-07-26T01:36:41.606112,151.92,Kotak,12,0,0,62,bank_timeout,1
txn_412188,2026-09-03T01:36:41.606159,787.98,HDFC,2,0,1,51,issuer_down,0
txn_950122,2026-08-04T01:36:41.606210,220.19,HDFC,12,0,0,21,insufficient_funds,1
txn_333746,2026-08-17T01:36:41.606306,1626.37,Kotak,6,0,1,9,insufficient_funds,0
txn_684172,2026-08-04T01:36:41.606348,1259.18,SBI,22,3,0,64,risk_block,0
txn_362070,2026-08-25T01:36:41.606463,345.82,SBI,12,0,0,37,insufficient_funds,0
txn_331615,2026-09-02T01:36:41.606540,1720.79,HDFC,5,1,0,56,insufficient_funds,0
txn_280680,2026-08-10T01:36:41.606580,365.21,SBI,10,3,1,19,bank_timeout,1
txn_203088,2026-08-19T01:36:41.606640,4870.44,ICICI,0,0,0,55,insufficient_funds,0
txn_161394,2026-08-19T01:36:41.606708,909.19,HDFC,18,2,0,25,otp_failed,1
txn_823380,2026-08-12T01:36:41.606748,296.65,IDFC,17,2,1,38,otp_failed,0
txn_982522,2026-08-12T01:36:41.606786,1774.6,YesBank,21,0,0,16,insufficient_funds,0
txn_547185,2026-08-08T01:36:41.606824,1098.55,Axis,8,1,0,50,bank_timeout,1
